,Unnamed: 0,tanggal,Team,position,menit,shotTotal,shotOnTarget,yellowCard,redCard,touches,press,tackle,intercept,blocks,shotCreation,goalCreation,passComplete,passAttempt,passProgresive,carries,carries>5yard,DribblesSucces,Dribbles.1,Nama,goal,Kemasukan,Minggu,homeAway,Starting 11,KlasemenTimMusuh
118,118,2022-04-06,Everton,CM,90.0,1.0,0.0,0.0,0.0,45.0,14.0,1.0,0.0,1.0,2.0,1.0,28.0,37.0,5.0,24.0,4.0,0.0,0.0,Abdoulaye-Doucoure,2,3,19,1,0.0,17
120,120,2022-04-24,Everton,CM,90.0,1.0,0.0,1.0,0.0,33.0,34.0,5.0,1.0,0.0,0.0,0.0,17.0,23.0,4.0,12.0,2.0,1.0,2.0,Abdoulaye-Doucoure,0,2,34,1,0.0,3
121,121,2022-05-01,Everton,DM,90.0,1.0,0.0,0.0,0.0,38.0,23.0,2.0,1.0,5.0,4.0,0.0,24.0,29.0,2.0,18.0,1.0,1.0,1.0,Abdoulaye-Doucoure,1,0,35,0,0.0,4
122,122,2022-05-08,Everton,DM,90.0,2.0,1.0,0.0,0.0,50.0,23.0,3.0,2.0,4.0,1.0,0.0,26.0,34.0,3.0,29.0,3.0,0.0,2.0,Abdoulaye-Doucoure,2,1,36,1,0.0,5
123,123,2022-05-11,Everton,DM,90.0,1.0,1.0,0.0,0.0,66.0,25.0,5.0,1.0,1.0,0.0,0.0,44.0,51.0,2.0,41.0,5.0,0.0,0.0,Abdoulaye-Doucoure,0,0,30,1,0.0,30
124,124,2022-05-15,Everton,CM,90.0,2.0,1.0,0.0,0.0,38.0,22.0,2.0,2.0,2.0,0.0,0.0,19.0,30.0,1.0,22.0,1.0,0.0,0.0,Abdoulaye-Doucoure,2,3,37,0,0.0,29
125,125,2022-05-19,Everton,DM,90.0,1.0,1.0,1.0,0.0,59.0,32.0,4.0,2.0,1.0,2.0,0.0,43.0,50.0,9.0,37.0,6.0,0.0,0.0,Abdoulaye-Doucoure,3,2,33,0,0.0,14
127,127,2021-08-14,Everton,LW,88.0,1.0,1.0,1.0,0.0,47.0,12.0,2.0,1.0,2.0,3.0,1.0,14.0,21.0,1.0,38.0,5.0,4.0,7.0,Richarlison,3,1,1,0,0.0,15
128,128,2021-08-21,Everton,AM,90.0,5.0,0.0,0.0,0.0,37.0,17.0,0.0,1.0,1.0,4.0,1.0,12.0,17.0,3.0,26.0,4.0,0.0,3.0,Richarlison,2,2,2,1,0.0,9
129,129,2021-08-28,Everton,AM,90.0,2.0,0.0,1.0,0.0,42.0,20.0,3.0,0.0,5.0,1.0,0.0,9.0,16.0,3.0,24.0,2.0,1.0,3.0,Richarlison,2,0,3,1,0.0,16
130,130,2021-09-13,Everton,FW,80.0,1.0,0.0,0.0,0.0,28.0,19.0,2.0,0.0,2.0,0.0,0.0,9.0,15.0,2.0,12.0,1.0,0.0,1.0,Richarlison,3,1,4,0,0.0,17
132,132,2021-11-01,Everton,FW,90.0,2.0,1.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,4.0,0.0,10.0,14.0,1.0,16.0,2.0,1.0,2.0,Richarlison,1,2,10,1,0.0,13
133,133,2021-11-07,Everton,FW,90.0,1.0,0.0,1.0,0.0,27.0,20.0,0.0,2.0,0.0,0.0,0.0,9.0,13.0,0.0,21.0,1.0,1.0,4.0,Richarlison,0,0,11,0,0.0,7
134,134,2021-11-21,Everton,FW,90.0,1.0,0.0,1.0,0.0,26.0,23.0,0.0,1.0,0.0,0.0,0.0,14.0,19.0,1.0,14.0,3.0,1.0,1.0,Richarlison,0,3,12,1,0.0,1
135,135,2021-12-01,Everton,FW,90.0,2.0,0.0,0.0,0.0,30.0,17.0,0.0,1.0,3.0,1.0,1.0,8.0,17.0,2.0,20.0,4.0,0.0,0.0,Richarlison,1,4,14,0,0.0,3
136,136,2021-12-06,Everton,FW,90.0,2.0,1.0,0.0,0.0,45.0,22.0,5.0,0.0,1.0,6.0,0.0,16.0,26.0,3.0,29.0,5.0,2.0,2.0,Richarlison,2,1,15,0,0.0,8
137,137,2021-12-12,Everton,FW,57.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,Richarlison,1,3,16,1,0.0,14
139,139,2022-01-22,Everton,FW,90.0,3.0,0.0,0.0,0.0,31.0,26.0,1.0,3.0,1.0,5.0,0.0,7.0,14.0,1.0,22.0,4.0,1.0,2.0,Richarlison,0,1,23,0,0.0,11
140,140,2022-02-08,Everton,FW,90.0,2.0,0.0,0.0,0.0,26.0,10.0,2.0,1.0,2.0,4.0,0.0,10.0,14.0,0.0,10.0,1.0,0.0,0.0,Richarlison,1,3,24,1,0.0,12
141,141,2022-02-12,Everton,FW,85.0,3.0,0.0,0.0,0.0,58.0,34.0,4.0,1.0,4.0,4.0,1.0,27.0,31.0,1.0,42.0,4.0,1.0,5.0,Richarlison,3,0,25,0,0.0,9
142,142,2022-02-19,Everton,FW,90.0,1.0,0.0,0.0,0.0,43.0,34.0,3.0,0.0,0.0,3.0,0.0,15.0,29.0,1.0,29.0,2.0,2.0,3.0,Richarlison,0,2,26,1,0.0,15
143,143,2022-02-26,Everton,FW,90.0,2.0,2.0,0.0,0.0,36.0,27.0,1.0,1.0,1.0,1.0,0.0,9.0,15.0,1.0,24.0,3.0,1.0,3.0,Richarlison,0,1,27,0,0.0,1
144,144,2022-03-07,Everton,LW,90.0,1.0,0.0,0.0,0.0,29.0,22.0,1.0,1.0,2.0,0.0,0.0,11.0,13.0,1.0,17.0,1.0,1.0,1.0,Richarlison,0,5,28,1,0.0,7
145,145,2022-03-13,Everton,FW,90.0,3.0,1.0,0.0,0.0,26.0,21.0,1.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,18.0,1.0,1.0,2.0,Richarlison,0,1,29,0,0.0,13
146,146,2022-03-17,Everton,FW,87.0,0.0,0.0,1.0,0.0,28.0,13.0,1.0,0.0,0.0,1.0,0.0,8.0,18.0,0.0,16.0,2.0,2.0,3.0,Richarlison,1,0,20,0,0.0,12
147,147,2022-04-03,Everton,LW,90.0,5.0,0.0,1.0,0.0,49.0,15.0,0.0,1.0,2.0,3.0,1.0,23.0,31.0,2.0,31.0,8.0,1.0,4.0,Richarlison,1,2,31,1,0.0,6
148,148,2022-04-06,Everton,LW,90.0,4.0,1.0,0.0,0.0,66.0,14.0,3.0,1.0,3.0,3.0,0.0,24.0,46.0,1.0,44.0,13.0,3.0,3.0,Richarlison,2,3,19,1,0.0,17
149,149,2022-04-09,Everton,LW,90.0,2.0,2.0,0.0,0.0,52.0,29.0,3.0,2.0,4.0,1.0,0.0,11.0,23.0,1.0,37.0,5.0,2.0,3.0,Richarlison,1,0,32,0,0.0,2
150,150,2022-04-20,Everton,FW,90.0,6.0,2.0,1.0,0.0,38.0,28.0,3.0,0.0,2.0,1.0,0.0,13.0,21.0,0.0,18.0,1.0,2.0,2.0,Richarlison,1,1,18,0,0.0,5
151,151,2022-04-24,Everton,FW,90.0,2.0,1.0,1.0,0.0,33.0,28.0,1.0,1.0,0.0,3.0,0.0,10.0,14.0,3.0,24.0,4.0,2.0,6.0,Richarlison,0,2,34,1,0.0,3
152,152,2022-05-01,Everton,FW,79.0,2.0,2.0,0.0,0.0,32.0,21.0,1.0,1.0,2.0,0.0,0.0,5.0,15.0,1.0,18.0,4.0,0.0,1.0,Richarlison,1,0,35,0,0.0,4
153,153,2022-05-08,Everton,FW,90.0,3.0,1.0,0.0,0.0,38.0,31.0,0.0,0.0,3.0,4.0,1.0,15.0,25.0,0.0,17.0,1.0,0.0,0.0,Richarlison,2,1,36,1,0.0,5
154,154,2022-05-11,Everton,FW,90.0,2.0,1.0,0.0,0.0,47.0,18.0,0.0,0.0,2.0,2.0,0.0,20.0,31.0,2.0,33.0,4.0,1.0,2.0,Richarlison,0,0,30,1,0.0,30
155,155,2022-05-15,Everton,LM,90.0,3.0,0.0,0.0,0.0,44.0,15.0,1.0,2.0,0.0,4.0,2.0,8.0,20.0,0.0,29.0,3.0,1.0,4.0,Richarlison,2,3,37,0,0.0,29
156,156,2022-05-19,Everton,LW,89.0,5.0,2.0,0.0,0.0,31.0,13.0,2.0,0.0,2.0,1.0,0.0,9.0,18.0,2.0,19.0,3.0,0.0,0.0,Richarlison,3,2,33,0,0.0,14
157,157,2021-08-14,Everton,AM,82.0,0.0,0.0,0.0,0.0,27.0,9.0,3.0,0.0,0.0,3.0,0.0,14.0,20.0,2.0,18.0,5.0,0.0,0.0,Demarai-Gray,3,1,1,0,0.0,15
158,158,2021-08-21,Everton,LM,82.0,1.0,1.0,0.0,0.0,27.0,13.0,2.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,17.0,3.0,0.0,0.0,Demarai-Gray,2,2,2,1,0.0,9
159,159,2021-08-28,Everton,LM,80.0,3.0,1.0,0.0,0.0,33.0,6.0,0.0,1.0,0.0,2.0,0.0,16.0,20.0,2.0,24.0,9.0,0.0,3.0,Demarai-Gray,2,0,3,1,0.0,16
160,160,2021-09-13,Everton,AM,87.0,4.0,1.0,0.0,0.0,39.0,13.0,0.0,2.0,1.0,2.0,0.0,20.0,25.0,1.0,25.0,11.0,1.0,1.0,Demarai-Gray,3,1,4,0,0.0,17
161,161,2021-09-18,Everton,AM,90.0,2.0,0.0,0.0,0.0,36.0,10.0,2.0,0.0,0.0,3.0,0.0,17.0,21.0,1.0,32.0,6.0,2.0,4.0,Demarai-Gray,0,3,5,1,0.0,11
162,162,2021-09-25,Everton,AM,82.0,1.0,0.0,0.0,0.0,43.0,15.0,1.0,2.0,0.0,2.0,1.0,25.0,33.0,2.0,37.0,8.0,1.0,3.0,Demarai-Gray,2,0,6,0,0.0,28
163,163,2021-10-02,Everton,AM,89.0,2.0,1.0,0.0,0.0,32.0,8.0,1.0,1.0,0.0,6.0,0.0,18.0,24.0,1.0,28.0,4.0,1.0,2.0,Demarai-Gray,1,1,7,1,0.0,2
164,164,2021-10-17,Everton,AM,90.0,2.0,1.0,0.0,0.0,43.0,8.0,1.0,0.0,2.0,4.0,0.0,23.0,31.0,1.0,27.0,6.0,0.0,2.0,Demarai-Gray,0,1,8,0,0.0,6
165,165,2021-10-23,Everton,AM,76.0,0.0,0.0,0.0,0.0,41.0,10.0,0.0,1.0,2.0,4.0,2.0,26.0,31.0,3.0,33.0,4.0,1.0,3.0,Demarai-Gray,2,5,9,0,0.0,30
166,166,2021-11-01,Everton,LM,89.0,3.0,0.0,0.0,0.0,47.0,20.0,0.0,0.0,2.0,2.0,0.0,23.0,32.0,1.0,29.0,3.0,1.0,2.0,Demarai-Gray,1,2,10,1,0.0,13
167,167,2021-11-07,Everton,LM,89.0,5.0,0.0,0.0,0.0,54.0,16.0,2.0,2.0,1.0,3.0,0.0,29.0,33.0,0.0,43.0,9.0,4.0,5.0,Demarai-Gray,0,0,11,0,0.0,7
170,170,2021-12-01,Everton,LM,83.0,3.0,1.0,1.0,0.0,28.0,8.0,0.0,0.0,2.0,3.0,0.0,9.0,16.0,3.0,21.0,5.0,1.0,3.0,Demarai-Gray,1,4,14,0,0.0,3
171,171,2021-12-06,Everton,LM,90.0,3.0,1.0,1.0,0.0,44.0,8.0,2.0,0.0,3.0,3.0,1.0,17.0,29.0,2.0,31.0,6.0,1.0,3.0,Demarai-Gray,2,1,15,0,0.0,8
172,172,2021-12-12,Everton,LM,90.0,4.0,3.0,1.0,0.0,38.0,10.0,2.0,1.0,1.0,4.0,0.0,11.0,23.0,1.0,33.0,9.0,5.0,6.0,Demarai-Gray,1,3,16,1,0.0,14
173,173,2022-01-02,Everton,LW,90.0,2.0,1.0,0.0,0.0,51.0,12.0,1.0,0.0,1.0,6.0,0.0,20.0,35.0,1.0,47.0,9.0,6.0,9.0,Demarai-Gray,2,3,21,0,0.0,16
174,174,2022-01-15,Everton,LM,90.0,2.0,1.0,0.0,0.0,58.0,17.0,1.0,0.0,3.0,5.0,0.0,30.0,44.0,2.0,37.0,8.0,1.0,4.0,Demarai-Gray,1,2,22,1,0.0,28
175,175,2022-01-22,Everton,LM,90.0,3.0,0.0,0.0,0.0,37.0,11.0,2.0,1.0,1.0,3.0,0.0,13.0,22.0,2.0,24.0,4.0,2.0,5.0,Demarai-Gray,0,1,23,0,0.0,11
178,178,2022-03-13,Everton,LW,73.0,1.0,1.0,0.0,0.0,29.0,7.0,1.0,0.0,1.0,1.0,0.0,12.0,22.0,2.0,21.0,7.0,3.0,4.0,Demarai-Gray,0,1,29,0,0.0,13
179,179,2022-03-17,Everton,LW,75.0,3.0,0.0,0.0,0.0,29.0,10.0,0.0,0.0,0.0,1.0,0.0,16.0,22.0,1.0,19.0,3.0,1.0,3.0,Demarai-Gray,1,0,20,0,0.0,12
180,180,2022-04-03,Everton,RW,90.0,2.0,0.0,0.0,0.0,45.0,11.0,0.0,2.0,0.0,1.0,0.0,29.0,36.0,1.0,32.0,10.0,4.0,6.0,Demarai-Gray,1,2,31,1,0.0,6
183,183,2022-04-20,Everton,LW,65.0,3.0,0.0,0.0,0.0,32.0,11.0,0.0,1.0,3.0,4.0,0.0,17.0,19.0,2.0,23.0,8.0,1.0,1.0,Demarai-Gray,1,1,18,0,0.0,5
184,184,2022-04-24,Everton,RW,76.0,3.0,0.0,0.0,0.0,22.0,14.0,2.0,1.0,4.0,1.0,0.0,2.0,6.0,0.0,12.0,0.0,2.0,3.0,Demarai-Gray,0,2,34,1,0.0,3
185,185,2022-05-01,Everton,LW,89.0,2.0,1.0,0.0,0.0,36.0,22.0,6.0,1.0,3.0,1.0,1.0,13.0,17.0,2.0,16.0,1.0,0.0,1.0,Demarai-Gray,1,0,35,0,0.0,4
186,186,2022-05-08,Everton,LW,73.0,1.0,0.0,0.0,0.0,39.0,16.0,1.0,0.0,2.0,3.0,0.0,22.0,28.0,0.0,35.0,3.0,3.0,3.0,Demarai-Gray,2,1,36,1,0.0,5
187,187,2022-05-11,Everton,RW,76.0,3.0,0.0,0.0,0.0,56.0,16.0,1.0,0.0,1.0,6.0,0.0,34.0,45.0,4.0,38.0,7.0,0.0,0.0,Demarai-Gray,0,0,30,1,0.0,30
190,190,2022-05-22,Everton,AM,90.0,3.0,1.0,0.0,0.0,45.0,12.0,1.0,0.0,2.0,1.0,0.0,18.0,31.0,0.0,28.0,5.0,0.0,1.0,Demarai-Gray,1,5,38,1,0.0,8
194,194,2021-10-02,Everton,LM,71.0,0.0,0.0,0.0,0.0,31.0,17.0,2.0,3.0,4.0,2.0,0.0,16.0,22.0,3.0,20.0,2.0,0.0,1.0,Anthony-Gordon,1,1,7,1,0.0,2
196,196,2021-10-23,Everton,LM,59.0,3.0,0.0,0.0,0.0,43.0,11.0,3.0,3.0,0.0,5.0,0.0,25.0,28.0,3.0,28.0,3.0,2.0,2.0,Anthony-Gordon,2,5,9,0,0.0,30
198,198,2021-11-07,Everton,RM,90.0,2.0,0.0,0.0,0.0,43.0,25.0,4.0,0.0,4.0,1.0,0.0,21.0,25.0,2.0,21.0,5.0,0.0,1.0,Anthony-Gordon,0,0,11,0,0.0,7
199,199,2021-11-21,Everton,LM,90.0,1.0,0.0,0.0,0.0,33.0,24.0,5.0,1.0,3.0,0.0,0.0,13.0,20.0,2.0,22.0,4.0,1.0,2.0,Anthony-Gordon,0,3,12,1,0.0,1
200,200,2021-11-28,Everton,LM,90.0,1.0,0.0,0.0,0.0,54.0,15.0,0.0,0.0,1.0,2.0,0.0,34.0,42.0,3.0,50.0,8.0,2.0,3.0,Anthony-Gordon,0,1,13,1,0.0,29
202,202,2021-12-06,Everton,RM,86.0,1.0,0.0,0.0,0.0,37.0,10.0,2.0,3.0,5.0,0.0,0.0,11.0,21.0,0.0,19.0,1.0,0.0,1.0,Anthony-Gordon,2,1,15,0,0.0,8
204,204,2021-12-16,Everton,LW,89.0,1.0,1.0,0.0,0.0,29.0,16.0,1.0,2.0,1.0,2.0,2.0,9.0,20.0,1.0,25.0,3.0,3.0,4.0,Anthony-Gordon,1,1,17,1,0.0,4
205,205,2022-01-02,Everton,RW,90.0,5.0,3.0,0.0,0.0,52.0,15.0,1.0,3.0,2.0,4.0,0.0,19.0,31.0,1.0,33.0,7.0,2.0,5.0,Anthony-Gordon,2,3,21,0,0.0,16
206,206,2022-01-15,Everton,RM,90.0,1.0,0.0,0.0,0.0,51.0,19.0,0.0,2.0,1.0,2.0,0.0,25.0,35.0,4.0,34.0,4.0,1.0,3.0,Anthony-Gordon,1,2,22,1,0.0,28
208,208,2022-02-08,Everton,AM,90.0,2.0,1.0,0.0,0.0,50.0,29.0,2.0,1.0,3.0,2.0,0.0,23.0,34.0,3.0,36.0,5.0,2.0,3.0,Anthony-Gordon,1,3,24,1,0.0,12
209,209,2022-02-12,Everton,LM,80.0,5.0,5.0,0.0,0.0,41.0,27.0,6.0,1.0,2.0,5.0,1.0,18.0,28.0,5.0,24.0,5.0,2.0,2.0,Anthony-Gordon,3,0,25,0,0.0,9
210,210,2022-02-19,Everton,LM,74.0,0.0,0.0,0.0,0.0,39.0,29.0,3.0,0.0,2.0,1.0,0.0,13.0,26.0,1.0,21.0,5.0,1.0,2.0,Anthony-Gordon,0,2,26,1,0.0,15
211,211,2022-02-26,Everton,LW,76.0,3.0,0.0,0.0,0.0,28.0,26.0,3.0,1.0,1.0,0.0,0.0,10.0,16.0,2.0,18.0,7.0,0.0,1.0,Anthony-Gordon,0,1,27,0,0.0,1
212,212,2022-03-07,Everton,RW,90.0,1.0,0.0,0.0,0.0,62.0,27.0,4.0,0.0,2.0,2.0,0.0,36.0,45.0,3.0,43.0,7.0,4.0,8.0,Anthony-Gordon,0,5,28,1,0.0,7
213,213,2022-03-13,Everton,RW,90.0,0.0,0.0,0.0,0.0,47.0,24.0,3.0,0.0,1.0,2.0,0.0,16.0,33.0,3.0,28.0,7.0,1.0,5.0,Anthony-Gordon,0,1,29,0,0.0,13
214,214,2022-03-17,Everton,AM,89.0,2.0,1.0,1.0,0.0,40.0,24.0,3.0,0.0,0.0,2.0,0.0,14.0,21.0,2.0,22.0,3.0,2.0,4.0,Anthony-Gordon,1,0,20,0,0.0,12
216,216,2022-04-06,Everton,RW,72.0,3.0,1.0,0.0,0.0,52.0,22.0,2.0,2.0,5.0,5.0,1.0,16.0,31.0,1.0,28.0,9.0,1.0,2.0,Anthony-Gordon,2,3,19,1,0.0,17
217,217,2022-04-09,Everton,RW,90.0,2.0,1.0,1.0,0.0,35.0,26.0,1.0,2.0,5.0,2.0,0.0,8.0,19.0,1.0,12.0,2.0,0.0,2.0,Anthony-Gordon,1,0,32,0,0.0,2
218,218,2022-04-20,Everton,RW,90.0,0.0,0.0,0.0,0.0,50.0,26.0,1.0,3.0,4.0,7.0,0.0,20.0,35.0,2.0,34.0,9.0,4.0,5.0,Anthony-Gordon,1,1,18,0,0.0,5
219,219,2022-04-24,Everton,LW,90.0,1.0,0.0,1.0,0.0,39.0,18.0,2.0,4.0,3.0,3.0,0.0,7.0,11.0,0.0,31.0,3.0,3.0,8.0,Anthony-Gordon,0,2,34,1,0.0,3
220,220,2022-05-01,Everton,RW,90.0,3.0,1.0,0.0,0.0,40.0,20.0,1.0,3.0,0.0,1.0,0.0,16.0,27.0,0.0,23.0,5.0,4.0,5.0,Anthony-Gordon,1,0,35,0,0.0,4
221,221,2022-05-08,Everton,RW,90.0,1.0,0.0,0.0,0.0,38.0,15.0,1.0,1.0,0.0,3.0,1.0,22.0,27.0,1.0,32.0,8.0,0.0,3.0,Anthony-Gordon,2,1,36,1,0.0,5
222,222,2022-05-11,Everton,RW,90.0,2.0,1.0,0.0,0.0,48.0,36.0,4.0,0.0,1.0,3.0,0.0,26.0,38.0,2.0,36.0,7.0,2.0,2.0,Anthony-Gordon,0,0,30,1,0.0,30
223,223,2022-05-15,Everton,RM,71.0,1.0,1.0,0.0,0.0,25.0,23.0,0.0,0.0,3.0,4.0,0.0,10.0,16.0,1.0,14.0,1.0,1.0,3.0,Anthony-Gordon,2,3,37,0,0.0,29
224,224,2022-05-19,Everton,AM,60.0,0.0,0.0,0.0,0.0,39.0,22.0,2.0,0.0,1.0,4.0,0.0,18.0,23.0,2.0,24.0,1.0,3.0,4.0,Anthony-Gordon,3,2,33,0,0.0,14
226,226,2021-08-14,Everton,DM,90.0,1.0,1.0,0.0,0.0,45.0,17.0,2.0,0.0,1.0,1.0,0.0,24.0,32.0,5.0,25.0,1.0,0.0,0.0,Allan,3,1,1,0,0.0,15
227,227,2021-08-21,Everton,DM,90.0,0.0,0.0,0.0,0.0,35.0,28.0,5.0,1.0,2.0,1.0,0.0,16.0,24.0,3.0,24.0,5.0,4.0,5.0,Allan,2,2,2,1,0.0,9
228,228,2021-08-28,Everton,DM,90.0,0.0,0.0,0.0,0.0,49.0,30.0,6.0,2.0,0.0,4.0,2.0,33.0,36.0,5.0,26.0,4.0,0.0,0.0,Allan,2,0,3,1,0.0,16
229,229,2021-09-13,Everton,DM,90.0,0.0,0.0,0.0,0.0,61.0,27.0,3.0,0.0,4.0,1.0,1.0,37.0,49.0,4.0,34.0,3.0,1.0,2.0,Allan,3,1,4,0,0.0,17
230,230,2021-09-18,Everton,DM,71.0,0.0,0.0,0.0,0.0,38.0,18.0,3.0,4.0,1.0,1.0,0.0,24.0,29.0,1.0,24.0,3.0,0.0,1.0,Allan,0,3,5,1,0.0,11
231,231,2021-09-25,Everton,CM,90.0,0.0,0.0,0.0,0.0,34.0,24.0,1.0,3.0,1.0,1.0,1.0,23.0,29.0,1.0,25.0,4.0,0.0,0.0,Allan,2,0,6,0,0.0,28
232,232,2021-10-02,Everton,DM,90.0,0.0,0.0,0.0,0.0,34.0,37.0,2.0,2.0,4.0,0.0,0.0,15.0,22.0,2.0,18.0,1.0,0.0,0.0,Allan,1,1,7,1,0.0,2
233,233,2021-10-17,Everton,DM,90.0,0.0,0.0,0.0,0.0,54.0,22.0,2.0,0.0,3.0,0.0,0.0,28.0,42.0,5.0,31.0,1.0,0.0,0.0,Allan,0,1,8,0,0.0,6
234,234,2021-10-23,Everton,DM,90.0,2.0,0.0,1.0,0.0,61.0,32.0,5.0,4.0,6.0,1.0,0.0,38.0,45.0,5.0,33.0,8.0,0.0,0.0,Allan,2,5,9,0,0.0,30
235,235,2021-11-01,Everton,CM,90.0,0.0,0.0,0.0,0.0,56.0,34.0,3.0,2.0,2.0,2.0,0.0,30.0,48.0,7.0,35.0,7.0,1.0,1.0,Allan,1,2,10,1,0.0,13
236,236,2021-11-07,Everton,DM,81.0,0.0,0.0,0.0,0.0,47.0,28.0,2.0,0.0,1.0,3.0,0.0,35.0,43.0,11.0,34.0,8.0,3.0,3.0,Allan,0,0,11,0,0.0,7
237,237,2021-11-21,Everton,DM,89.0,0.0,0.0,0.0,0.0,32.0,29.0,1.0,2.0,1.0,0.0,0.0,20.0,27.0,2.0,16.0,1.0,0.0,0.0,Allan,0,3,12,1,0.0,1
238,238,2021-11-28,Everton,DM,90.0,0.0,0.0,0.0,0.0,78.0,19.0,5.0,1.0,0.0,2.0,0.0,60.0,69.0,7.0,59.0,7.0,0.0,0.0,Allan,0,1,13,1,0.0,29
239,239,2021-12-01,Everton,DM,90.0,0.0,0.0,1.0,0.0,42.0,18.0,2.0,4.0,0.0,2.0,1.0,22.0,34.0,5.0,22.0,3.0,1.0,1.0,Allan,1,4,14,0,0.0,3
240,240,2021-12-06,Everton,DM,90.0,0.0,0.0,0.0,0.0,45.0,25.0,1.0,1.0,2.0,0.0,0.0,24.0,33.0,6.0,21.0,3.0,1.0,1.0,Allan,2,1,15,0,0.0,8
241,241,2022-01-02,Everton,DM,86.0,1.0,1.0,0.0,0.0,49.0,17.0,3.0,0.0,3.0,2.0,1.0,28.0,34.0,4.0,30.0,4.0,1.0,2.0,Allan,2,3,21,0,0.0,16
243,243,2022-02-08,Everton,DM,90.0,0.0,0.0,1.0,0.0,92.0,23.0,5.0,1.0,3.0,1.0,0.0,62.0,76.0,6.0,66.0,3.0,0.0,0.0,Allan,1,3,24,1,0.0,12
244,244,2022-02-12,Everton,DM,90.0,1.0,1.0,0.0,0.0,44.0,26.0,1.0,4.0,0.0,4.0,0.0,26.0,33.0,5.0,22.0,5.0,0.0,2.0,Allan,3,0,25,0,0.0,9
246,246,2022-02-26,Everton,DM,90.0,0.0,0.0,1.0,0.0,41.0,22.0,3.0,2.0,1.0,1.0,0.0,30.0,34.0,2.0,36.0,6.0,2.0,2.0,Allan,0,1,27,0,0.0,1
247,247,2022-03-07,Everton,DM,90.0,1.0,0.0,0.0,0.0,89.0,26.0,5.0,1.0,3.0,1.0,0.0,68.0,78.0,10.0,72.0,11.0,0.0,0.0,Allan,0,5,28,1,0.0,7
248,248,2022-03-17,Everton,DM,82.0,0.0,0.0,0.0,1.0,41.0,26.0,5.0,0.0,1.0,1.0,0.0,28.0,34.0,2.0,22.0,5.0,1.0,1.0,Allan,1,0,20,0,0.0,12
249,249,2022-04-09,Everton,CM,90.0,1.0,0.0,0.0,0.0,51.0,37.0,4.0,1.0,4.0,0.0,0.0,30.0,37.0,3.0,31.0,2.0,0.0,2.0,Allan,1,0,32,0,0.0,2
250,250,2022-04-20,Everton,CM,57.0,0.0,0.0,0.0,0.0,26.0,25.0,1.0,1.0,1.0,0.0,0.0,14.0,18.0,0.0,15.0,1.0,0.0,0.0,Allan,1,1,18,0,0.0,5
251,251,2022-04-24,Everton,DM,72.0,0.0,0.0,1.0,0.0,21.0,21.0,1.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,Allan,0,2,34,1,0.0,3
254,254,2021-08-14,Everton,CB,90.0,0.0,0.0,0.0,0.0,49.0,6.0,1.0,3.0,1.0,0.0,0.0,23.0,34.0,3.0,20.0,0.0,0.0,0.0,Mason-Holgate,3,1,1,0,0.0,15
255,255,2021-08-28,Everton,CB,90.0,0.0,0.0,0.0,0.0,45.0,8.0,2.0,3.0,3.0,0.0,0.0,24.0,28.0,2.0,16.0,1.0,0.0,0.0,Mason-Holgate,2,0,3,1,0.0,16
256,256,2021-11-01,Everton,CB,90.0,1.0,0.0,0.0,0.0,52.0,17.0,3.0,0.0,2.0,0.0,0.0,31.0,44.0,2.0,27.0,3.0,0.0,0.0,Mason-Holgate,1,2,10,1,0.0,13
258,258,2021-12-06,Everton,CB,60.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,1.0,1.0,0.0,0.0,21.0,27.0,0.0,14.0,0.0,0.0,0.0,Mason-Holgate,2,1,15,0,1.0,8
259,259,2021-12-12,Everton,CB,90.0,0.0,0.0,0.0,0.0,59.0,12.0,4.0,5.0,3.0,0.0,0.0,29.0,42.0,2.0,26.0,1.0,0.0,0.0,Mason-Holgate,1,3,16,1,0.0,14
260,260,2021-12-16,Everton,CB,90.0,0.0,0.0,1.0,0.0,21.0,6.0,0.0,2.0,1.0,0.0,0.0,5.0,16.0,1.0,3.0,0.0,0.0,0.0,Mason-Holgate,1,1,17,1,0.0,4
261,261,2022-01-02,Everton,CB,90.0,0.0,0.0,0.0,0.0,65.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,58.0,4.0,25.0,1.0,1.0,1.0,Mason-Holgate,2,3,21,0,0.0,16
262,262,2022-01-22,Everton,CB,90.0,0.0,0.0,0.0,0.0,56.0,8.0,2.0,4.0,0.0,0.0,0.0,32.0,48.0,0.0,24.0,0.0,0.0,0.0,Mason-Holgate,0,1,23,0,0.0,11
263,263,2022-02-08,Everton,CB,90.0,1.0,0.0,1.0,0.0,46.0,9.0,1.0,0.0,0.0,0.0,0.0,28.0,41.0,1.0,26.0,1.0,0.0,0.0,Mason-Holgate,1,3,24,1,0.0,12
